Pt,T,Vf,Im,Vu,Pwr,Sig,Ach,IERange,Over
300,15.05,0.830786,-0.00768756,0.0,-0.00638672,0.038575,-0.000108009,11,...........
301,15.1,0.830563,-0.00771457,0.0,-0.00640743,0.0387,-0.000108676,11,...........
302,15.15,0.830349,-0.00774023,0.0,-0.00642709,0.038825,-0.000107008,11,...........
303,15.2,0.83014,-0.00776496,0.0,-0.006446,0.03895,-0.000115344,11,...........
304,15.25,0.829929,-0.00778909,0.0,-0.00646439,0.039075,-0.000106342,11,...........
305,15.3,0.829717,-0.00781429,0.0,-0.00648365,0.0392,-0.000111676,11,...........
306,15.35,0.829511,-0.00784021,0.0,-0.00650354,0.039325,-0.000114344,11,...........
307,15.4,0.82931,-0.00786308,0.0,-0.00652093,0.03945,-0.000105341,11,...........
308,15.45,0.829103,-0.00789104,0.0,-0.00654248,0.039575,-0.000105675,11,...........
309,15.5,0.828902,-0.00791408,0.0,-0.00655999,0.0397,-0.000106342,11,...........
310,15.55,0.828702,-0.00793798,0.0,-0.00657822,0.039825,-0.00011401,11,...........
311,15.6,0.828503,-0.00796547,0.0,-0.00659942,0.03995,-0.000108676,11,...........
312,15.65,0.828309,-0.00799352,0.0,-0.0066211,0.040075,-0.000105341,11,...........
313,15.7,0.828117,-0.00801497,0.0,-0.00663733,0.0402,-0.000107008,11,...........
314,15.75,0.827928,-0.00803777,0.0,-0.00665469,0.040325,-0.00011201,11,...........
315,15.8,0.827734,-0.00806639,0.0,-0.00667682,0.04045,-0.000103674,11,...........
316,15.85,0.82755,-0.00808896,0.0,-0.00669402,0.040575,-0.000113677,11,...........
317,15.9,0.827359,-0.00811533,0.0,-0.00671429,0.0407,-0.000107008,11,...........
318,15.95,0.827176,-0.00813952,0.0,-0.00673282,0.040825,-0.000109676,11,...........
319,16.0,0.826995,-0.00816419,0.0,-0.00675174,0.04095,-0.000108009,11,...........
320,16.05,0.826816,-0.00818683,0.0,-0.006769,0.041075,-0.000104008,11,...........
321,16.1,0.826634,-0.00820982,0.0,-0.00678652,0.0412,-0.000105341,11,...........
322,16.15,0.826452,-0.00823886,0.0,-0.00680902,0.041325,-0.00012268,11,...........
323,16.2,0.826277,-0.0082639,0.0,-0.00682827,0.04145,-0.000112343,11,...........
324,16.25,0.826103,-0.00829263,0.0,-0.00685057,0.041575,-0.00011101,11,...........
325,16.3,0.825935,-0.00831595,0.0,-0.00686843,0.0417,-0.000111343,11,...........
326,16.35,0.825759,-0.00834192,0.0,-0.00688842,0.041825,-0.000102341,11,...........
327,16.4,0.825594,-0.00836805,0.0,-0.00690861,0.0419625,-0.000116011,11,...........
328,16.45,0.825421,-0.00839358,0.0,-0.00692823,0.0420875,-0.000104341,11,...........
329,16.5,0.82525,-0.00841536,0.0,-0.00694477,0.0422125,-0.000116011,11,...........
330,16.55,0.82509,-0.00843901,0.0,-0.00696294,0.0423375,-0.000117011,11,...........
331,16.6,0.824932,-0.00846618,0.0,-0.00698402,0.0424625,-0.000102007,11,...........
332,16.65,0.824767,-0.00848987,0.0,-0.00700217,0.0425875,-0.000108676,11,...........
333,16.7,0.824608,-0.00851649,0.0,-0.00702277,0.0427125,-0.000107342,11,...........
334,16.75,0.824453,-0.00854486,0.0,-0.00704483,0.0428375,-0.000113344,11,...........
335,16.8,0.824298,-0.00856545,0.0,-0.00706048,0.0429625,-0.000106675,11,...........
336,16.85,0.824139,-0.00859505,0.0,-0.00708351,0.0430875,-0.00011201,11,...........
337,16.9,0.823986,-0.00861857,0.0,-0.00710158,0.0432125,-0.000114344,11,...........
338,16.95,0.82384,-0.00863913,0.0,-0.00711726,0.0433375,-0.000112677,11,...........
339,17.0,0.823686,-0.00866534,0.0,-0.00713752,0.0434625,-0.000101007,11,...........
340,17.05,0.823538,-0.0086886,0.0,-0.00715539,0.0435875,-0.00010034,11,...........
341,17.1,0.823394,-0.00871396,0.0,-0.00717502,0.0437125,-0.000107342,11,...........
342,17.15,0.823245,-0.00873998,0.0,-0.00719514,0.0438375,-0.000116011,11,...........
343,17.2,0.823095,-0.00876548,0.0,-0.00721482,0.0439625,-0.000117345,11,...........
344,17.25,0.822961,-0.00879157,0.0,-0.00723512,0.0440875,-0.000120679,11,...........
345,17.3,0.822812,-0.0088189,0.0,-0.00725629,0.0442125,-0.000118012,11,...........
346,17.35,0.822668,-0.00884478,0.0,-0.00727632,0.0443375,-0.000112677,11,...........
347,17.4,0.822539,-0.00886558,0.0,-0.00729228,0.0444625,-0.000111676,11,...........
348,17.45,0.822401,-0.00889145,0.0,-0.00731234,0.0445875,-0.000109342,11,...........
349,17.5,0.822264,-0.0089161,0.0,-0.00733139,0.0447125,-0.00011301,11,...........
350,17.55,0.82213,-0.0089434,0.0,-0.00735263,0.0448375,-0.00011301,11,...........
351,17.6,0.821992,-0.00896747,0.0,-0.00737119,0.0449625,-0.000115344,11,...........
352,17.65,0.821858,-0.00898955,0.0,-0.00738814,0.0450875,-0.000104675,11,...........
353,17.7,0.821728,-0.00901677,0.0,-0.00740934,0.0452125,-0.000107342,11,...........
354,17.75,0.821603,-0.00904414,0.0,-0.00743069,0.0453375,-0.000107342,11,...........
355,17.8,0.821469,-0.00906652,0.0,-0.00744787,0.0454625,-0.000109342,11,...........
356,17.85,0.821345,-0.0090914,0.0,-0.00746718,0.0455875,-0.00011401,11,...........
357,17.9,0.821212,-0.00911703,0.0,-0.00748701,0.0457125,-0.000107008,11,...........
358,17.95,0.821091,-0.00913927,0.0,-0.00750417,0.0458375,-0.000102341,11,...........
359,18.0,0.820966,-0.00916504,0.0,-0.00752418,0.0459625,-0.000110676,11,...........
360,18.05,0.82084,-0.00919171,0.0,-0.00754493,0.0460875,-0.000110343,11,...........
361,18.1,0.820722,-0.00921919,0.0,-0.00756639,0.046225,-0.000115344,11,...........
362,18.15,0.820598,-0.00924217,0.0,-0.00758411,0.04635,-0.000106675,11,...........
363,18.2,0.820483,-0.00926848,0.0,-0.00760463,0.046475,-0.000106675,11,...........
364,18.25,0.820361,-0.00929539,0.0,-0.00762558,0.0466,-9.8006e-05,11,...........
365,18.3,0.820247,-0.00932143,0.0,-0.00764588,0.046725,-0.000109676,11,...........
366,18.35,0.820129,-0.00934945,0.0,-0.00766776,0.04685,-0.000112677,11,...........
367,18.4,0.820015,-0.00936731,0.0,-0.00768133,0.046975,-0.000107675,11,...........
368,18.45,0.819903,-0.0093934,0.0,-0.00770168,0.0471,-0.000107008,11,...........
369,18.5,0.819788,-0.00941939,0.0,-0.00772191,0.047225,-0.000107675,11,...........
370,18.55,0.819671,-0.009445,0.0,-0.0077418,0.04735,-0.000107675,11,...........
371,18.6,0.819561,-0.00946766,0.0,-0.00775933,0.047475,-0.00011401,11,...........
372,18.65,0.819452,-0.00949385,0.0,-0.00777976,0.0476,-0.00011101,11,...........
373,18.7,0.819335,-0.00951645,0.0,-0.00779717,0.047725,-0.000119012,11,...........
374,18.75,0.819229,-0.00954253,0.0,-0.00781751,0.04785,-0.00011101,11,...........
375,18.8,0.819123,-0.00956665,0.0,-0.00783626,0.047975,-0.000118345,11,...........
376,18.85,0.819012,-0.0095927,0.0,-0.00785653,0.0481,-0.000119345,11,...........
377,18.9,0.818908,-0.00962244,0.0,-0.0078799,0.048225,-0.000112677,11,...........
378,18.95,0.818797,-0.00964493,0.0,-0.00789724,0.04835,-0.000111343,11,...........
379,19.0,0.818697,-0.00966896,0.0,-0.00791595,0.048475,-0.000114344,11,...........
380,19.05,0.818595,-0.00969239,0.0,-0.00793414,0.0486,-0.000108676,11,...........
381,19.1,0.818499,-0.00971636,0.0,-0.00795283,0.048725,-0.000117011,11,...........
382,19.15,0.818388,-0.00974284,0.0,-0.00797342,0.04885,-0.000113677,11,...........
383,19.2,0.81829,-0.00976997,0.0,-0.00799467,0.048975,-0.000112677,11,...........
384,19.25,0.81819,-0.00979203,0.0,-0.00801174,0.0491,-0.000111676,11,...........
385,19.3,0.81809,-0.00981996,0.0,-0.00803362,0.049225,-0.000108009,11,...........
386,19.35,0.817989,-0.00984098,0.0,-0.00804981,0.04935,-0.000115678,11,...........
387,19.4,0.817896,-0.00987027,0.0,-0.00807285,0.049475,-0.000117011,11,...........
388,19.45,0.817794,-0.0098987,0.0,-0.0080951,0.0496,-0.000103674,11,...........
389,19.5,0.817698,-0.009921,0.0,-0.00811239,0.049725,-0.000109342,11,...........
390,19.55,0.817601,-0.00994177,0.0,-0.0081284,0.04985,-0.000116678,11,...........
391,19.6,0.817509,-0.0099715,0.0,-0.00815179,0.049975,-0.000109009,11,...........
392,19.65,0.817414,-0.00999389,0.0,-0.00816914,0.0501,-0.000109342,11,...........
393,19.7,0.817317,-0.0100194,0.0,-0.00818904,0.050225,-0.000106342,11,...........
394,19.75,0.817223,-0.0100473,0.0,-0.00821088,0.05035,-0.000112677,11,...........
395,19.8,0.817131,-0.0100731,0.0,-0.00823103,0.0504875,-0.000113677,11,...........
396,19.85,0.817038,-0.0100964,0.0,-0.00824916,0.0506125,-0.000116344,11,...........
397,19.9,0.816948,-0.0101224,0.0,-0.00826945,0.0507375,-0.00011201,11,...........
398,19.95,0.816855,-0.0101461,0.0,-0.00828788,0.0508625,-0.000107675,11,...........
399,20.0,0.816761,-0.0101741,0.0,-0.00830985,0.0509875,-0.000107675,11,...........
400,20.05,0.816675,-0.0101953,0.0,-0.00832625,0.0511125,-0.00011201,11,...........
401,20.1,0.816585,-0.0102191,0.0,-0.00834473,0.0512375,-0.000110343,11,...........
402,20.15,0.816504,-0.0102495,0.0,-0.00836874,0.0513625,-0.000117011,11,...........
403,20.2,0.816412,-0.0102752,0.0,-0.00838878,0.0514875,-0.000118012,11,...........
404,20.25,0.816324,-0.0102977,0.0,-0.00840626,0.0516125,-0.000112343,11,...........
405,20.3,0.816242,-0.0103226,0.0,-0.00842575,0.0517375,-0.000116344,11,...........
406,20.35,0.816156,-0.0103429,0.0,-0.00844142,0.0518625,-9.30046e-05,11,...........
407,20.4,0.816066,-0.0103713,0.0,-0.00846363,0.0519875,-8.70029e-05,11,...........
408,20.45,0.815983,-0.0103966,0.0,-0.00848342,0.0521125,-7.96675e-05,11,...........
409,20.5,0.815897,-0.0104193,0.0,-0.00850108,0.0522375,-7.86672e-05,11,...........
410,20.55,0.815809,-0.0104452,0.0,-0.00852128,0.0523625,-8.60026e-05,11,...........
411,20.6,0.815729,-0.0104705,0.0,-0.0085411,0.0524875,-8.43355e-05,11,...........
412,20.65,0.815647,-0.0104952,0.0,-0.00856039,0.0526125,-8.6336e-05,11,...........
413,20.7,0.815567,-0.0105213,0.0,-0.00858086,0.0527375,-8.30018e-05,11,...........
414,20.75,0.815481,-0.0105444,0.0,-0.00859877,0.0528625,-8.23349e-05,11,...........
415,20.8,0.815399,-0.0105681,0.0,-0.00861723,0.0529875,-8.66695e-05,11,...........
416,20.85,0.81532,-0.0105918,0.0,-0.00863569,0.0531125,-8.76697e-05,11,...........
417,20.9,0.815244,-0.0106214,0.0,-0.00865901,0.0532375,-8.36686e-05,11,...........
418,20.95,0.815162,-0.0106447,0.0,-0.00867717,0.0533625,-7.93341e-05,11,...........
419,21.0,0.815078,-0.0106688,0.0,-0.00869589,0.0534875,-7.56664e-05,11,...........
420,21.05,0.814999,-0.0106956,0.0,-0.00871693,0.0536125,-8.16681e-05,11,...........
421,21.1,0.814924,-0.0107197,0.0,-0.00873572,0.0537375,-8.46689e-05,11,...........
422,21.15,0.814846,-0.0107458,0.0,-0.00875615,0.0538625,-7.70001e-05,11,...........
423,21.2,0.81477,-0.0107729,0.0,-0.00877745,0.0539875,-8.76697e-05,11,...........
424,21.25,0.81469,-0.0107977,0.0,-0.00879676,0.0541125,-7.90007e-05,11,...........
425,21.3,0.814611,-0.0108203,0.0,-0.00881433,0.0542375,-8.73363e-05,11,...........
426,21.35,0.814531,-0.0108432,0.0,-0.0088321,0.0543625,-8.40021e-05,11,...........
427,21.4,0.814464,-0.0108709,0.0,-0.00885397,0.0544875,-8.20015e-05,11,...........
428,21.45,0.814383,-0.0108941,0.0,-0.00887199,0.0546125,-7.73335e-05,11,...........
429,21.5,0.814303,-0.0109254,0.0,-0.0088966,0.05475,-8.73363e-05,11,...........
430,21.55,0.814232,-0.010949,0.0,-0.008915,0.054875,-8.16681e-05,11,...........
431,21.6,0.814158,-0.0109753,0.0,-0.00893565,0.055,-8.40021e-05,11,...........
432,21.65,0.814081,-0.0109998,0.0,-0.00895476,0.055125,-8.13346e-05,11,...........
433,21.7,0.814007,-0.011022,0.0,-0.00897197,0.05525,-9.36714e-05,11,...........
434,21.75,0.813934,-0.0110463,0.0,-0.00899097,0.055375,-8.76698e-05,11,...........
435,21.8,0.813858,-0.0110726,0.0,-0.00901155,0.0555,-8.70029e-05,11,...........
436,21.85,0.813783,-0.0110982,0.0,-0.00903155,0.055625,-7.5333e-05,11,...........
437,21.9,0.813715,-0.0111218,0.0,-0.00904998,0.05575,-8.76697e-05,11,...........
438,21.95,0.813636,-0.011146,0.0,-0.0090688,0.055875,-8.867e-05,11,...........
439,22.0,0.813568,-0.0111714,0.0,-0.00908866,0.056,-8.13346e-05,11,...........
440,22.05,0.813499,-0.0111987,0.0,-0.00911015,0.056125,-9.16709e-05,11,...........
441,22.1,0.813424,-0.0112207,0.0,-0.00912719,0.05625,-8.93369e-05,11,...........
442,22.15,0.81336,-0.0112471,0.0,-0.00914792,0.056375,-8.20015e-05,11,...........
443,22.2,0.813285,-0.0112709,0.0,-0.00916648,0.0565,-8.40021e-05,11,...........
444,22.25,0.813213,-0.0112964,0.0,-0.00918637,0.056625,-8.90035e-05,11,...........
445,22.3,0.813143,-0.0113199,0.0,-0.00920473,0.05675,-8.40021e-05,11,...........
446,22.35,0.813077,-0.0113467,0.0,-0.00922573,0.056875,-8.56692e-05,11,...........
447,22.4,0.813004,-0.0113661,0.0,-0.00924072,0.057,-7.5333e-05,11,...........
448,22.45,0.812937,-0.011394,0.0,-0.00926258,0.057125,-8.13346e-05,11,...........
449,22.5,0.812865,-0.0114181,0.0,-0.00928141,0.05725,-7.7667e-05,11,...........
450,22.55,0.812795,-0.0114432,0.0,-0.00930094,0.057375,-9.06706e-05,11,...........
451,22.6,0.812729,-0.0114661,0.0,-0.00931886,0.0575,-7.83338e-05,11,...........
452,22.65,0.81266,-0.0114953,0.0,-0.00934177,0.057625,-9.23377e-05,11,...........
453,22.7,0.812587,-0.0115204,0.0,-0.00936133,0.05775,-7.83338e-05,11,...........
454,22.75,0.812523,-0.011543,0.0,-0.00937892,0.057875,-7.83338e-05,11,...........
455,22.8,0.812458,-0.0115669,0.0,-0.00939764,0.058,-8.50023e-05,11,...........
456,22.85,0.812391,-0.0115915,0.0,-0.00941682,0.058125,-8.70029e-05,11,...........
457,22.9,0.812324,-0.0116174,0.0,-0.00943705,0.05825,-7.96675e-05,11,...........
458,22.95,0.812262,-0.0116439,0.0,-0.00945792,0.058375,-8.30018e-05,11,...........
459,23.0,0.812187,-0.0116695,0.0,-0.00947781,0.0585,-8.83366e-05,11,...........
460,23.05,0.812122,-0.0116934,0.0,-0.00949644,0.058625,-8.13346e-05,11,...........
461,23.1,0.812059,-0.0117182,0.0,-0.00951589,0.05875,-8.43355e-05,11,...........
462,23.15,0.811991,-0.0117411,0.0,-0.00953364,0.058875,-8.6336e-05,11,...........
463,23.2,0.811926,-0.0117708,0.0,-0.00955698,0.0590125,-8.03344e-05,11,...........
464,23.25,0.811855,-0.0117944,0.0,-0.00957531,0.0591375,-7.86672e-05,11,...........
465,23.3,0.811792,-0.0118249,0.0,-0.00959939,0.0592625,-7.86672e-05,11,...........
466,23.35,0.811724,-0.0118489,0.0,-0.00961802,0.0593875,-7.86672e-05,11,...........
467,23.4,0.811663,-0.0118715,0.0,-0.00963566,0.0595125,-8.53358e-05,11,...........
468,23.45,0.811598,-0.0118946,0.0,-0.00965363,0.0596375,-7.83338e-05,11,...........
469,23.5,0.811533,-0.0119209,0.0,-0.00967419,0.0597625,-9.03372e-05,11,...........
470,23.55,0.811468,-0.011945,0.0,-0.00969298,0.0598875,-8.73363e-05,11,...........
471,23.6,0.811403,-0.0119693,0.0,-0.00971193,0.0600125,-7.96675e-05,11,...........
472,23.65,0.811336,-0.0119963,0.0,-0.00973301,0.0601375,-8.23349e-05,11,...........
473,23.7,0.811275,-0.0120205,0.0,-0.00975192,0.0602625,-8.50023e-05,11,...........
474,23.75,0.811208,-0.0120401,0.0,-0.00976703,0.0603875,-8.13346e-05,11,...........
475,23.8,0.811148,-0.012068,0.0,-0.00978895,0.0605125,-8.26684e-05,11,...........
476,23.85,0.811088,-0.0120946,0.0,-0.00980974,0.0606375,-8.46689e-05,11,...........
477,23.9,0.811025,-0.0121205,0.0,-0.00983,0.0607625,-7.90007e-05,11,...........
478,23.95,0.810955,-0.0121456,0.0,-0.00984958,0.0608875,-7.56664e-05,11,...........
479,24.0,0.81089,-0.0121698,0.0,-0.00986836,0.0610125,-7.73335e-05,11,...........
480,24.05,0.81083,-0.0122019,0.0,-0.00989363,0.0611375,-8.16681e-05,11,...........
481,24.1,0.810769,-0.0122217,0.0,-0.00990899,0.0612625,-8.70029e-05,11,...........
482,24.15,0.810705,-0.0122448,0.0,-0.00992693,0.0613875,-8.30018e-05,11,...........
483,24.2,0.810642,-0.0122722,0.0,-0.00994836,0.0615125,-7.7667e-05,11,...........
484,24.25,0.810583,-0.0122966,0.0,-0.00996742,0.0616375,-8.46689e-05,11,...........
485,24.3,0.810519,-0.0123197,0.0,-0.00998536,0.0617625,-8.20015e-05,11,...........
486,24.35,0.810461,-0.0123445,0.0,-0.0100047,0.0618875,-8.33352e-05,11,...........
487,24.4,0.810394,-0.0123685,0.0,-0.0100234,0.0620125,-8.80032e-05,11,...........
488,24.45,0.810335,-0.0123957,0.0,-0.0100447,0.0621375,-8.60026e-05,11,...........
489,24.5,0.810277,-0.0124192,0.0,-0.010063,0.0622625,-8.03344e-05,11,...........
490,24.55,0.810217,-0.012447,0.0,-0.0100848,0.0623875,-7.96675e-05,11,...........
491,24.6,0.810152,-0.0124714,0.0,-0.0101037,0.0625125,-8.6336e-05,11,...........
492,24.65,0.810099,-0.0124975,0.0,-0.0101242,0.0626375,-9.03372e-05,11,...........
493,24.7,0.810034,-0.0125206,0.0,-0.0101421,0.0627625,-8.36686e-05,11,...........
494,24.75,0.809971,-0.0125468,0.0,-0.0101626,0.0628875,-7.66667e-05,11,...........
495,24.8,0.809913,-0.0125693,0.0,-0.0101801,0.0630125,-7.86672e-05,11,...........
496,24.85,0.809849,-0.0125975,0.0,-0.010202,0.0631375,-7.83338e-05,11,...........
497,24.9,0.809788,-0.0126233,0.0,-0.0102222,0.0632625,-8.13346e-05,11,...........
498,24.95,0.809731,-0.0126486,0.0,-0.010242,0.0634,-8.33352e-05,11,...........
499,25.0,0.809673,-0.0126732,0.0,-0.0102612,0.063525,-8.40021e-05,11,...........
500,25.05,0.809612,-0.0126979,0.0,-0.0102804,0.06365,-8.10012e-05,11,...........
501,25.1,0.80955,-0.0127236,0.0,-0.0103004,0.063775,-8.70029e-05,11,...........
502,25.15,0.809489,-0.012749,0.0,-0.0103202,0.0639,-8.50023e-05,11,...........
503,25.2,0.809428,-0.0127725,0.0,-0.0103384,0.064025,-8.23349e-05,11,...........
504,25.25,0.80937,-0.0127956,0.0,-0.0103564,0.06415,-8.90035e-05,11,...........
505,25.3,0.809313,-0.0128231,0.0,-0.0103779,0.064275,-8.56692e-05,11,...........
506,25.35,0.809257,-0.0128481,0.0,-0.0103974,0.0644,-8.53358e-05,11,...........
507,25.4,0.80919,-0.0128749,0.0,-0.0104183,0.064525,-8.83366e-05,11,...........
508,25.45,0.809137,-0.0128954,0.0,-0.0104341,0.06465,-8.60026e-05,11,...........
509,25.5,0.809073,-0.0129199,0.0,-0.0104532,0.064775,-8.10012e-05,11,...........
510,25.55,0.809019,-0.0129492,0.0,-0.0104761,0.0649,-7.63333e-05,11,...........
511,25.6,0.808961,-0.0129724,0.0,-0.0104941,0.065025,-8.83366e-05,11,...........
512,25.65,0.808896,-0.0129963,0.0,-0.0105126,0.06515,-7.26656e-05,11,...........
513,25.7,0.808838,-0.0130234,0.0,-0.0105338,0.065275,-8.76698e-05,11,...........
514,25.75,0.808778,-0.0130502,0.0,-0.0105548,0.0654,-8.6336e-05,11,...........
515,25.8,0.808721,-0.0130778,0.0,-0.0105763,0.065525,-7.70001e-05,11,...........
516,25.85,0.808663,-0.0131011,0.0,-0.0105944,0.06565,-8.10012e-05,11,...........
517,25.9,0.808607,-0.0131256,0.0,-0.0106134,0.065775,-8.73363e-05,11,...........
518,25.95,0.808547,-0.0131474,0.0,-0.0106303,0.0659,-8.60026e-05,11,...........
519,26.0,0.80849,-0.0131737,0.0,-0.0106508,0.066025,-7.93341e-05,11,...........
520,26.05,0.808435,-0.0131981,0.0,-0.0106698,0.06615,-8.23349e-05,11,...........
521,26.1,0.808376,-0.013223,0.0,-0.0106892,0.066275,-9.30046e-05,11,...........
522,26.15,0.808316,-0.0132503,0.0,-0.0107104,0.0664,-8.53358e-05,11,...........
523,26.2,0.808258,-0.013275,0.0,-0.0107296,0.066525,-7.90007e-05,11,...........
524,26.25,0.808201,-0.0133005,0.0,-0.0107495,0.06665,-8.03344e-05,11,...........
525,26.3,0.808147,-0.0133174,0.0,-0.0107624,0.066775,-8.66695e-05,11,...........
526,26.35,0.808092,-0.0133459,0.0,-0.0107847,0.0669,-8.30018e-05,11,...........
527,26.4,0.808032,-0.013373,0.0,-0.0108059,0.067025,-7.0665e-05,11,...........
528,26.45,0.807978,-0.0134007,0.0,-0.0108275,0.06715,-8.23349e-05,11,...........
529,26.5,0.807922,-0.013421,0.0,-0.0108431,0.067275,-8.43355e-05,11,...........
530,26.55,0.807862,-0.0134473,0.0,-0.0108636,0.0674,-9.43383e-05,11,...........
531,26.6,0.807814,-0.0134702,0.0,-0.0108814,0.067525,-8.73363e-05,11,...........
532,26.65,0.807752,-0.0134951,0.0,-0.0109007,0.0676625,-8.70029e-05,11,...........
533,26.7,0.807694,-0.0135206,0.0,-0.0109205,0.0677875,-8.93369e-05,11,...........
534,26.75,0.807637,-0.013548,0.0,-0.0109419,0.0679125,-8.53358e-05,11,...........
535,26.8,0.807585,-0.0135776,0.0,-0.0109651,0.0680375,-8.80032e-05,11,...........
536,26.85,0.807527,-0.0136006,0.0,-0.0109828,0.0681625,-7.86672e-05,11,...........
537,26.9,0.80747,-0.0136229,0.0,-0.0110001,0.0682875,-8.73363e-05,11,...........
538,26.95,0.807408,-0.0136504,0.0,-0.0110214,0.0684125,-8.50023e-05,11,...........
539,27.0,0.807362,-0.0136736,0.0,-0.0110395,0.0685375,-8.36686e-05,11,...........
540,27.05,0.807303,-0.0137022,0.0,-0.0110618,0.0686625,-9.13374e-05,11,...........
541,27.1,0.807249,-0.0137258,0.0,-0.0110801,0.0687875,-8.33352e-05,11,...........
542,27.15,0.807199,-0.0137494,0.0,-0.0110985,0.0689125,-8.76697e-05,11,...........
543,27.2,0.807138,-0.0137796,0.0,-0.011122,0.0690375,-8.23349e-05,11,...........
544,27.25,0.807081,-0.0138011,0.0,-0.0111386,0.0691625,-7.66667e-05,11,...........
545,27.3,0.807022,-0.0138241,0.0,-0.0111564,0.0692875,-8.20015e-05,11,...........
